	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3
PLEKHN1	0	0.698460836777036	0.912134193182501	0.749223897694975	0.621532669017907
PERM1	0	0	0	0	0
AL645608.7	0	0	0	0.0651499041473892	0.0710323050306179
HES4	0	0.698460836777036	0.128018834130877	0.423474376958029	0.035516152515309
ISG15	121.379483883143	218.269011492824	79.2116536184804	85.0369123883797	67.4451736265717
AL645608.3	0	0	0	0	0
AL645608.1	0	0	0	0.0162874760368473	0
AGRN	1.61301639711819	0	112.480548138242	127.742674556993	81.9357638528178
AL645608.5	0	0	0	0	0
AL390719.1	0.806508198559093	0	2.16031782595855	1.61246012764788	1.2075491855205
AL645608.8	0	0	0.160023542663597	0.195449712442167	0.177580762576545
RNF223	0.806508198559093	0	0	0	0
C1orf159	0.806508198559093	0	10.1614949591384	10.3099723313243	8.27526353606699
AL390719.3	0	0	0.0640094170654387	0	0.0710323050306179
LINC01342	0	0	0	0	0
MIR200B	0	0	0	0	0
MIR200A	0	0	0	0	0
MIR429	0	0	0.0160023542663597	0	0
AL390719.2	0	0	0.256037668261755	0.0977248562210837	0
TTLL10-AS1	0	0	0.544080045056229	0.0814373801842364	0.177580762576545
TTLL10	0	0.698460836777036	1.93628486622952	0.684073993547586	1.56271071067359
TNFRSF18	0	0	1.1521695071779	0.521199233179113	1.72253339699248
TNFRSF4	0	0	1.88827780343044	0.374611948847488	1.10100072797458
SDF4	5.64555738991365	6.28614753099333	179.450400742957	159.714990017325	170.015822090784
B3GALT6	4.03254099279546	1.39692167355407	21.7792041565155	14.5935785290152	24.1154675578948
C1QTNF12	0	0	0.0640094170654387	0.342036996773793	0.035516152515309
AL162741.1	0	0	0.096014125598158	0.0977248562210837	0.0710323050306179
UBE2J2	5.64555738991365	10.127682133267	39.8458621232356	33.3730383995001	38.1621058776995
LINC01786	0	0	0.97614361024794	0.521199233179113	0.781355355336797
SCNN1D	1.61301639711819	0.698460836777036	5.02473923963693	4.39761852994877	4.72364828453609
ACAP3	3.62928689351592	0	54.9360821964127	48.3900913054733	40.4884138674522
MIR6726	0	0	0.0160023542663597	0	0.0177580762576545
PUSL1	3.62928689351592	1.39692167355407	6.27292287241299	4.77223047879626	6.14429438514845
INTS11	9.27484428342956	5.23845627582777	71.0344505883706	62.2181584607566	65.5983336957757
MIR6727	0	0	0	0	0
AL139287.1	2.01627049639773	0.698460836777036	2.48036491128575	2.42683392949025	2.30854991349508
CPTP	1.61301639711819	0.698460836777036	13.7300199605366	12.7042313087409	12.4484114566158
TAS1R3	0	0	0.512075336523509	0.407186900921182	0.461709982699017
DVL1	1.61301639711819	1.39692167355407	25.4117385749792	19.9032957170274	21.2031430516395
MIR6808	0	0	0	0	0
MXRA8	0	0	6.36893699801115	4.23474376958029	4.74140636079375
AURKAIP1	12.0976229783864	20.9538251033111	35.7492594310475	29.2034445340672	34.1132644909543
NDUFB4P8	0	0	0.0160023542663597	0	0.035516152515309
CCNL2	53.2295411049001	14.3184471539292	149.317967659402	153.493174171249	150.517454359879
MRPL20-AS1	0	1.39692167355407	15.6022954097007	14.4632787207204	15.5383167254477
MRPL20	32.6635820416432	19.9061338481455	47.1749403772283	45.1325960981038	48.9767743186111
RN7SL657P	0	0	0	0	0
AL391244.2	3.22603279423637	0	0.912134193182501	1.43329789124256	1.08324265171692
ANKRD65	6.45206558847274	0.698460836777036	1.00814831878066	0.456049329031724	0.266371143864817
AL391244.1	0	0	0.0160023542663597	0	0
TMEM88B	0	0	0	0	0
LINC01770	0	0	0	0.0162874760368473	0
VWA1	0.806508198559093	0.698460836777036	0.0640094170654387	0.0325749520736946	0.142064610061236
ATAD3C	0	0	0.576084753588948	0.211737188479015	0.994452270428651
ATAD3B	1.61301639711819	1.39692167355407	20.867069963333	21.4831808926016	21.2031430516395
AL645728.2	0	0	0.288042376794474	0.211737188479015	0.284129220122472
ATAD3A	1.61301639711819	0	13.8740411489338	11.6618328423827	11.4362011099295
TMEM240	0	0	0.304044731060834	0.456049329031724	0.461709982699017
SSU72	65.730418182566	54.4799452686088	113.360677622892	106.438655900797	129.580682452105
AL645728.1	0.806508198559093	2.79384334710815	1.52022365530417	3.71354453640118	3.17869565012015
AL691432.3	0	0	0	0	0
FNDC10	7.25857378703183	1.39692167355407	13.8260340861348	11.3360833216457	11.3651688048989
AL691432.4	0	0	2.99244024780926	2.42683392949025	2.82353412496706
AL691432.2	6.45206558847274	1.39692167355407	4.01659092085628	4.33246862580138	4.06659946300288
MIB2	0.806508198559093	0	24.8036491128575	19.2843716276272	22.3751760846447
MMP23B	0	0	0	0	0.035516152515309
CDK11B	8.46833608487047	4.53999543905074	34.0850145873461	30.2295555243886	32.017811492551
FO704657.1	0	0	0.0160023542663597	0	0.0177580762576545
SLC35E2B	16.1301639711819	13.2707558987637	54.4880162769547	39.8228789100916	41.8202695867763
AL691432.1	0	0	1.1521695071779	1.57988517557419	1.08324265171692
MMP23A	0	0	0.0160023542663597	0	0.0177580762576545
CDK11A	2.41952459567728	0	4.6406827372443	4.90253028709103	4.81243866582437
AL031282.2	0	0	1.28018834130877	1.67761003179527	2.3795822185257
AL031282.1	0	0	0.256037668261755	0.162874760368473	0.15982268631889
SLC35E2A	8.06508198559093	6.63537794938184	6.94502175160009	22.2649797423702	21.2919334329277
NADK	18.5496885668591	156.804457856445	140.740705772633	148.606931360195	144.479708432277
GNB1	151.623541329109	76.132231208697	612.586123670514	584.052603205307	616.347310750672
AL109917.1	0	0	0.048007062799079	0.0325749520736946	0.0532742287729635
CALML6	0	0	0.208030605462676	0.228024664515862	0.177580762576545
TMEM52	0	0	0.544080045056229	0.35832447281064	0.319645372637781
CFAP74	0	0	1.96828957476224	1.33557303502148	0.142064610061236
AL391845.2	0	0	0	0	0
GABRD	0	0	0	0	0
AL391845.1	0	0	0	0	0
PRKCZ	4.83904919135455	0	6.03288755841759	5.00025514331212	5.52276171613055
AL590822.2	0	0.698460836777036	0.0320047085327193	0.0488624281105419	0
PRKCZ-AS1	0	0	1.20017656997698	1.40072293916887	1.08324265171692
FAAP20	2.01627049639773	1.39692167355407	14.5461400281209	11.303508369572	12.9811537443454
AL590822.1	0	0	0	0	0
SKI	70.9727214732001	37.71688518596	208.254638422405	193.348628033414	244.493193915387
AL590822.3	0	0	0.544080045056229	0.521199233179113	0.337403448895435
MORN1	0.806508198559093	0	3.32848968740281	3.86013182073281	3.10766334508954
AL589739.1	0	0	0	0	0.0177580762576545
AL513477.1	0	0	1.20017656997698	1.71018498386897	1.77580762576545
AL513477.2	0	0	0.144021188397237	0.309462044700098	0.142064610061236
RER1	37.9058853322773	14.3184471539292	141.524821131685	134.127365163437	137.891462140687
PEX10	0.806508198559093	0	16.194382517556	12.7042313087409	15.52055864919
PLCH2	0	0	0.432063565191711	1.10754837050562	0.479468058956671
AL139246.1	0	0	0	0	0
AL139246.4	0	0	0	0	0
PANK4	0	2.79384334710815	17.8586273612574	16.4992132253263	16.2308816994962
HES5	0	0	0	0	0
AL139246.5	0	0	0	0	0
TNFRSF14-AS1	0	0	0.208030605462676	0.228024664515862	0.213096915091854
TNFRSF14	0	0.698460836777036	42.4222411601195	39.8228789100916	41.9978503493529
AL139246.2	0	0	0	0	0
AL139246.3	0	0	0.0640094170654387	0.0651499041473892	0.0710323050306179
PRXL2B	0	0	1.72825426076684	1.10754837050562	1.84683993079607
MMEL1	0	0	0.192028251196316	0.146587284331626	0.230854991349508
AL831784.1	0	0	0	0	0
TTC34	0	0	0.0320047085327193	0.0651499041473892	0
AC242022.2	0	0	0	0	0
AC242022.1	0	0	0.0320047085327193	0.0325749520736946	0
AL592464.2	0	0	0	0	0
AL592464.3	0	0	0	0	0
AL592464.1	0	0	0	0	0
AL589702.1	0	0	0	0	0
ACTRT2	0	0	0	0	0
PRDM16-DT	0.806508198559093	0	0.0640094170654387	0.0325749520736946	0.0710323050306179
PRDM16	0	0	0.0320047085327193	0.0325749520736946	0.0710323050306179
MIR4251	0	0	0	0	0
AL008733.1	0	0	0	0	0
AL512383.1	0	0	0	0	0
AL590438.1	0	0	0	0	0
AL354743.2	0	0	0	0.0977248562210837	0
AL354743.1	0	0	0	0	0
ARHGEF16	2.41952459567728	0.698460836777036	1.47221659250509	1.07497341843192	0.603774592760252
AL512413.1	0	0	0	0	0
MEGF6	0	0	3.44050616726733	3.82755686865911	6.83685935919698
MIR551A	0	0	0	0	0
AL513320.1	0	0	0.0800117713317983	0.211737188479015	0.124306533803581
TPRG1L	3.22603279423637	22.3507467768652	94.0298336691294	82.8869655515158	79.7515204731263
WRAP73	9.67809838270911	5.58768669421629	44.2465095464845	45.1977460022512	38.1976220302148
TP73	2.41952459567728	0	0.816120067584343	0.765511373731822	0.621532669017907
AL136528.1	0	0	0.048007062799079	0.0651499041473892	0.035516152515309
AL136528.2	0	0	0	0	0
TP73-AS1	5.2423032906341	1.39692167355407	19.2508321824307	23.3073782087285	22.9256764486319
AL136528.3	0	0	0	0	0
CCDC27	0	0	0.0160023542663597	0.0162874760368473	0
SMIM1	0	0	0.0320047085327193	0.0325749520736946	0
LRRC47	8.06508198559093	7.6830692045474	43.334375353302	42.4614500280609	43.8446902801489
RN7SL574P	0	0	0.048007062799079	0.0977248562210837	0.0887903812882724
AL365330.1	0	0	0.720105941986185	0.765511373731822	0.728081126563834
CEP104	25.808262353891	27.5892030526929	55.4481575329362	53.9604081100751	50.8058561731495
DFFB	2.41952459567728	0	12.6418598704241	12.5576440244093	12.0932499314627
C1orf174	9.67809838270911	19.556903429757	44.0544812952882	41.4353390377395	41.9445761205799
LINC01134	0	0	1.39220482117329	1.31928555898463	0.799113431594452
LINC01346	0	0	0	0	0
LINC01345	0	0	0	0	0
LINC02780	0	0	0	0	0
AL805961.1	0	0	0	0	0
EEF1DP6	0	0	0	0	0
LINC01777	0	0	0	0	0
AL355602.1	0	0	0	0	0
Z98747.1	0	0	0	0	0
LINC01646	0	0	0	0	0
AJAP1	0	0	0	0.0977248562210837	0.035516152515309
Z98886.1	0	0	0.0640094170654387	0	0
BX005132.1	0	0	0	0	0
LINC02781	0	0	0	0	0
LINC02782	0	0	0	0	0
AL139823.1	0	0	0	0	0
Z98259.3	0	0	0	0	0
Z98259.2	0	0	0	0	0
Z98259.1	0	0	0	0	0
Z97988.2	0	0	0	0	0
AL365255.1	0	0	0	0	0
Z97988.1	0	0	0	0	0
MIR4689	0	0	0	0	0.0177580762576545
NPHP4	13.7106393755046	4.19076502066222	25.9878233285681	26.3531362276189	23.3518702788156
KCNAB2	39.5189017293955	28.6368943078585	460.899807579691	434.761597851565	482.700028835564
CHD5	0	0	0.112016479864518	0.0325749520736946	0.035516152515309
AL031847.2	0	0	0.0640094170654387	0	0
RPL22	17.7431803683	24.0968988688078	83.3722657277339	75.4598764787135	99.1255816702273
AL031847.1	0	0	0	0.0651499041473892	0.0177580762576545
RNF207	2.41952459567728	0	0.352051793859913	0.732936421658128	0.923419965398033
ICMT	16.1301639711819	11.8738342252096	118.705463947856	120.022410915528	107.312054825006
LINC00337	0	0	0.544080045056229	0.35832447281064	0.568258440244944
HES3	0	0	0	0	0
GPR153	0.806508198559093	0.698460836777036	52.0236537199353	50.2142886216002	48.9767743186111
ACOT7	8.06508198559093	19.556903429757	65.5936501378083	72.4955558400073	36.5816370907682
AL031848.2	0	0	0	0	0
HES2	0	13.2707558987637	10.7375797127273	34.6760364824479	4.84795481833967
ESPN	0	0	0.848124776117062	1.23784817880039	0.657048821533216
MIR4252	0	0	0	0	0
AL031848.1	0	0	0	0	0.0177580762576545
TNFRSF25	0	0	11.521695071779	8.0948755903131	8.13319892600575
PLEKHG5	1.61301639711819	0	0.208030605462676	0.260599616589557	0.266371143864817
NOL9	4.83904919135455	9.77845171487851	19.7949122274869	19.7729959087326	18.4861573842183
RNU6-731P	0	0	0	0	0
AL591866.1	0.806508198559093	0	0.048007062799079	0.244312140552709	0.142064610061236
TAS1R1	0	0	0	0.0814373801842364	0
ZBTB48	5.64555738991365	2.79384334710815	40.8860151505489	36.6142461308327	37.2386859123015
KLHL21	4.03254099279546	18.85844259298	38.5496714276604	39.3179671529494	32.8346830004031
PHF13	0.806508198559093	2.79384334710815	24.0515384623386	23.567977825318	23.1565314399814
THAP3	0	6.28614753099333	12.4498316192278	11.515245558051	12.0044595501744
DNAJC11	14.5171475740637	15.3661384090948	39.5418173921747	39.6925791017968	39.5117196732812
LINC01672	0	0	0	0	0
AL591163.1	0	0	0.0320047085327193	0	0
CAMTA1-DT	0	0	0.128018834130877	0.195449712442167	0.106548457545927
CAMTA1	22.178975460375	15.3661384090948	51.1435242352855	44.692834245109	46.3485790324782
AL590128.1	0	0	0	0	0
AL512330.1	0	0	0	0	0
RNU1-8P	0	0	0	0	0
CAMTA1-IT1	0	0	0.0320047085327193	0	0
Z97987.1	0	0	0	0	0
AL365194.1	0	0	0	0	0
AL359881.3	0	0	0	0.0325749520736946	0.035516152515309
AL359881.2	0	0	0.256037668261755	0.342036996773793	0.213096915091854
AL359881.1	0.806508198559093	0	0.800117713317983	0.553774185252808	0.834629584109761
VAMP3	122.992500280262	160.995222877107	248.404545276701	252.407016143022	264.15138433261
Z98884.2	0	0	1.87227544916408	1.25413565483724	0.710323050306179
PER3	5.64555738991365	23.7476684504192	24.1635549422031	40.2626407630865	16.0710590131773
Z98884.1	0	0	0.144021188397237	0.276887092626404	0.177580762576545
UTS2	16.9366721697409	11.8738342252096	0	0	0.0532742287729635
TNFRSF9	0	0	0.752110650518904	1.15641079861616	1.47392032938532
AL009183.1	0	0	0	0	0
PARK7	55.6490657005774	61.4645536363792	133.523643998505	118.181926123364	140.963609333261
Y_RNA	0	0	0	0.0162874760368473	0.035516152515309
AL034417.4	4.03254099279546	0.698460836777036	0.528077690789869	0.814373801842364	1.04772649920161
AL034417.3	0	0	0.0320047085327193	0	0
ERRFI1	42.7449345236319	16.0645992458718	32.3087532637802	23.7308525856865	32.5683118565383
AL034417.2	0	0	0.0320047085327193	0.0325749520736946	0.035516152515309
AL034417.1	0	0	0	0	0
AL358876.1	0	0	0	0	0
LINC01714	0	0	0.0320047085327193	0	0.0177580762576545
RNU1-7P	0	0	0	0	0
AL358876.2	0	0	0	0	0
RNU6-991P	0	0	0	0	0
SLC45A1	0	0	1.824268386365	2.28024664515862	1.50943648190063
RERE	55.6490657005774	40.5107285330681	59.7847955391197	52.364235458464	76.3419698316566
RERE-AS1	0	0	0.320047085327193	0.407186900921182	0.781355355336797
AL096855.1	0	0	0	0	0
AL096855.2	0	0	0	0	0
RPL7P11	0	0	0	0.0325749520736946	0
RPL7P7	0	0	0	0	0
AL357552.1	0	0	0	0	0
AL357552.2	0	0	0	0	0
RPL23AP19	0	0	0	0	0
ENO1	114.524164195391	56.9245581973285	724.618605889298	799.193874176023	646.26966924482
MIR6728	0	0	0.0160023542663597	0.0162874760368473	0.0532742287729635
ENO1-AS1	0	0	0	0.0488624281105419	0.0177580762576545
RNU6-304P	0	0	0	0	0
HMGN2P17	0	0	0.384056502392632	0.504911757142266	0.426193830183708
AL139415.1	0	0	0	0.0162874760368473	0
AL139415.2	0	0	0	0	0
CA6	8.87159018415002	0	0	0.0488624281105419	0.0710323050306179
RN7SL451P	0	0	0	0	0
SLC2A7	0	0	0	0	0
SLC2A5	6.45206558847274	2.79384334710815	0.576084753588948	1.57988517557419	0.390677677668399
AL158048.1	0	0	0	0	0
GPR157	0.806508198559093	8.38153004132444	30.7565248999433	37.8683817856699	22.2153533983258
MIR34AHG	9.67809838270911	6.98460836777036	47.4949874625555	52.2013606980956	30.0466650279514
MIR34A	0	0	0	0	0
LNCTAM34A	11.2911147798273	2.09538251033111	1.55222836383689	1.14012332257931	2.11321107466088
H6PD	9.27484428342956	6.63537794938184	224.160978563166	194.439888927883	267.045950762608
SPSB1	1.61301639711819	3.49230418388518	7.96917242464711	11.4989580820142	6.17981053766376
BX323043.1	0	0	0	0.0325749520736946	0
LINC02606	0	0	0.448065919458071	0.456049329031724	0.639290745275562
RNA5SP40	0	0	0	0	0
AL928921.1	0	0	0	0	0
SLC25A33	4.83904919135455	6.98460836777036	12.3378151393633	13.5511800626569	7.5294243332455
AL954705.1	0	0.698460836777036	0.272040022528114	0.276887092626404	0.142064610061236
TMEM201	0	0	11.0096197352555	9.07212415252394	8.23974738355168
PIK3CD	1.61301639711819	4.88922585743925	82.1880915120232	81.8608545611945	114.805963005736
PIK3CD-AS1	0	0	0.704103587719825	0.635211565437044	0.976694194170997
AL691449.1	0	0	0	0	0
PIK3CD-AS2	1.61301639711819	0.698460836777036	0.46406827372443	0.195449712442167	0.195338838834199
CLSTN1	8.87159018415002	12.5722950619867	112.544557555308	85.5906865736325	82.9479741995041
MZT1P1	0	0	0	0	0
AL357140.3	0	0	0.0160023542663597	0.0325749520736946	0
CTNNBIP1	4.83904919135455	1.39692167355407	19.6988981018887	21.9066552695596	24.825790608201
AL357140.1	0	0	0	0	0
AL357140.4	0	0	0.0800117713317983	0.0814373801842364	0.0710323050306179
LZIC	8.87159018415002	26.5415117975274	66.1217278285981	62.9022324543042	72.2398542161384
AL357140.2	0	2.09538251033111	0.208030605462676	0.211737188479015	0.230854991349508
NMNAT1	8.87159018415002	5.93691711260481	18.3066932807155	19.2843716276272	21.1676268991241
RN7SKP269	0	1.39692167355407	0.0160023542663597	0.0488624281105419	0.0177580762576545
TMEM274P	0.806508198559093	0	0	0.0162874760368473	0.0532742287729635
MIR5697	0	0	0	0	0
AL603962.1	0	0	0	0	0
RBP7	4.03254099279546	19.9061338481455	10.2895137932693	12.1178821714144	14.9167840564298
UBE4B	41.9384263250728	41.5584197882337	80.8758984621818	77.2840737948404	76.9635025006745
AL590639.1	0	0	0	0	0
PGAM1P11	0	0	0	0	0
RNU6-828P	0	0	0.0160023542663597	0.0325749520736946	0.0177580762576545
KIF1B	87.102885444382	41.2091893698451	74.8750156122969	75.0201146257186	86.0556375445936
AL358013.1	0	0	0	0	0
RNU6-37P	1.61301639711819	0	0	0.0162874760368473	0
RN7SL731P	0	0	0	0	0
AL139424.3	0	0	0.176025896929956	0.439761852994877	0.15982268631889
AL139424.2	0	0	0.720105941986185	0.618924089400197	0.710323050306179
PGD	76.6182788631138	72.9891574432003	637.30976101204	804.242991747445	739.002343462291
AL139424.1	0	0	0	0	0.0177580762576545
CENPS-CORT	0	0	0.0640094170654387	0.0162874760368473	0.0532742287729635
CENPS	6.85531968775229	0	0.928136547448861	0.570061661289655	0.763597279079143
CORT	0	0	0.112016479864518	0.0651499041473892	0.142064610061236
DFFA	29.0342951481273	23.0492076136422	40.8700127962826	42.2822877916556	59.4362812343696
AL354956.1	0	0	0	0	0
PEX14	3.62928689351592	7.6830692045474	61.2730144858912	68.6354240192745	89.6960431774128
AL139423.2	0	0	0.608089462121667	0.684073993547586	1.95338838834199
RN7SL614P	0	0	0.0320047085327193	0.0814373801842364	0.124306533803581
CASZ1	9.27484428342956	13.2707558987637	12.2097963052324	7.68768868939192	4.65261597950547
AL139423.1	0	0	1.29619069557513	0.732936421658128	0.692564974048525
HSPE1P24	0	0	0	0	0
C1orf127	0	0	0.640094170654387	0.895811182026601	1.27858149055112
CFL1P6	0	0	0	0.0325749520736946	0
TARDBP	30.6473115452455	37.71688518596	92.1095511571663	92.4314265091083	90.6372212190685
AL109811.3	0	0	0	0	0
MASP2	0	0	3.02444495634198	3.29007015944315	2.34406606601039
AL109811.2	0	0	1.61623778090233	1.74275993594266	1.61598493944656
SRM	27.0180246517296	33.1768897469092	42.8383023710448	34.236274629453	38.339686640276
EXOSC10	61.6978771897706	30.0338159814126	76.4432463304001	78.2776098330881	73.8735972318427
AL109811.1	0	0	0.272040022528114	0.293174568663251	0.213096915091854
EXOSC10-AS1	0.806508198559093	0	0.384056502392632	0.276887092626404	0.284129220122472
MTOR	47.5839837149865	35.6215026756288	107.871870109531	120.820497241333	104.825924148934
MTOR-AS1	0	0	0	0	0
RNU6-537P	0	0	0	0	0
ANGPTL7	0	0	0	0	0
RNU6-291P	0	0	0	0	0
RPL39P6	0	0	0	0	0.0177580762576545
UBIAD1	7.25857378703183	0.698460836777036	26.3078704138953	23.7471400617233	25.0211294470352
UBE2V2P3	0	0	0.0160023542663597	0	0.035516152515309
AL031291.1	0	0	0	0	0.035516152515309
MTCYBP45	0	0	0	0	0
DISP3	0	0	0.0640094170654387	0.0651499041473892	0.0710323050306179
AL590989.1	0	0	0	0	0
LINC01647	0	0	0	0	0
AL031731.1	0	0	0.0320047085327193	0	0
FBXO2	0	0	0.144021188397237	0.244312140552709	0.248613067607163
FBXO44	9.67809838270911	0.698460836777036	18.4027074063136	11.8735700308617	16.7281078347105
FBXO6	8.06508198559093	2.79384334710815	61.7050780510829	56.4686794197495	56.5949890331448
MAD2L2	4.83904919135455	1.39692167355407	14.4981329653219	13.1439931617358	16.0177847844043
DRAXIN	0	0	0.128018834130877	0.17916223640532	0.177580762576545
AGTRAP	17.3399262690205	10.4769125516555	77.4994017119799	61.3712097068406	81.4207796413458
C1orf167	0	0	0	0	0
AL953897.1	0	0	0	0	0
MTHFR	20.9692131625364	3.49230418388518	44.6625707574098	48.7484157782839	41.5716565191692
CLCN6	21.372467261816	4.88922585743925	49.7513194141122	56.5338293238969	43.1343672298427
AL021155.3	0	0	0	0	0
AL021155.4	0	0	0	0	0
NPPA	0	0	0.400058856658992	0.684073993547586	0.213096915091854
AL021155.2	0	0	0	0	0
NPPB	0	0	0	0	0
AL021155.1	0	0	0	0	0.0177580762576545
AL021155.5	0	1.74615209194259	0.288042376794474	0.244312140552709	0.106548457545927
RNU5E-1	0	0	0	0	0
RNU5E-4P	0	0	0	0	0
KIAA2013	15.3236557726228	15.0169079907063	83.6763104587947	70.9971080446173	81.2964731075422
PLOD1	10.4846065812682	13.6199863171522	189.579890993563	157.483605800276	191.662917048865
AL096840.2	0	0	0	0.0325749520736946	0
MFN2	26.2115164531705	22.3507467768652	160.391596811723	152.71137532148	184.133492715619
AL096840.1	0	0	0	0	0
MIIP	11.2911147798273	4.88922585743925	90.0132427482731	64.3355303455468	78.5262132113481
MIR6729	0	0	0.0160023542663597	0	0.0177580762576545
RN7SL649P	0	0	0	0	0
TNFRSF8	1.61301639711819	0	0.256037668261755	0.228024664515862	0.958936117913342
RNU6-777P	0	0	0	0	0
RPL23AP89	0	0	0	0	0
AL357835.1	0	0	0	0	0
MIR7846	0	0	0	0	0
TNFRSF1B	66.9401804804047	15.7153688274833	93.3577347899423	101.194088616932	138.370930199644
MIR4632	0	0	0	0	0
RPL10P17	0	0	0	0	0
SNORA70	0	0	0	0	0
VPS13D	46.7774755164274	50.6384106663351	140.644691647035	155.577971103965	147.853742921231
SNORA59A	0	0	0.144021188397237	0.114012332257931	0.124306533803581
LINC02766	0	0	1.02415067304702	0.651499041473891	1.31409764306643
DHRS3	16.9366721697409	39.113806859514	80.1077854573965	74.661790152908	93.5317876490662
RNU6ATAC18P	0	0	0.128018834130877	0.0488624281105419	0.15982268631889
MIR6730	0	0	0.112016479864518	0.0488624281105419	0
AC254633.1	0	0	0.592087107855308	0.456049329031724	0.550500363987289
AADACL4	0	0	0	0	0
AC244670.1	0	0	0	0	0
AADACL3	0	0	0	0	0
C1orf158	0	8.38153004132444	0.608089462121667	0.35832447281064	0.0710323050306179
PRAMEF12	0	0	0	0	0
PRAMEF1	0	0	0	0	0
LINC01784	0	0	0	0	0
PRAMEF11	0	0	0	0	0
PRAMEF30P	0	0	0	0	0
HNRNPCL1	0	0	0	0	0
PRAMEF2	0	0	0	0	0
PRAMEF4	0	0	0	0	0
PRAMEF10	0	0	0	0	0
PRAMEF7	0	0	0	0	0
RNU6-1072P	0	0	0	0	0
PRAMEF29P	0	0	0	0	0
PRAMEF6	0	0	0	0	0
PRAMEF28P	0	0	0	0	0
PRAMEF27	0	0	0	0	0
HNRNPCL3	0	0	0	0	0
PRAMEF25	0	0	0	0	0
PRAMEF34P	0	0	0	0	0
PRAMEF35P	0	0	0	0	0
HNRNPCL2	0	0	0	0	0
PRAMEF36P	0	0	0	0	0
AC245056.1	0	0	0	0	0
PRAMEF26	0	0	0	0	0
